agency_cd,site_no,datetime,discharge_max,discharge_max_approval,discharge_min,discharge_min_approval,discharge_mean,discharge_mean_approval,gage_height_max,gage_height_max_approval,gage_height_min,gage_height_min-approval,gage_height_mean,gage_height_mean_approval
USGS,2085000,2017-11-16,5.62,A,4.38,A,4.93,A,1.59,A,1.54,A,1.56,A
USGS,2085000,2017-11-17,5.09,A,3.93,A,4.41,A,1.57,A,1.52,A,1.54,A
USGS,2085000,2017-11-18,5.05,A,3.91,A,4.44,A,1.57,A,1.52,A,1.54,A
USGS,2085000,2017-11-19,6.36,A,4.33,A,5.24,A,1.62,A,1.54,A,1.58,A
USGS,2085000,2017-11-20,5.53,A,4.08,A,4.4,A,1.59,A,1.53,A,1.54,A
USGS,2085000,2017-11-21,4.08,A,3.26,A,3.55,A,1.53,A,1.49,A,1.5,A
USGS,2085000,2017-11-22,3.84,A,3.43,A,3.59,A,1.52,A,1.5,A,1.51,A
USGS,2085000,2017-11-23,4.24,A,3.22,A,3.68,A,1.54,A,1.49,A,1.51,A
USGS,2085000,2017-11-24,4.68,A,3.6,A,4.09,A,1.56,A,1.51,A,1.53,A
USGS,2085000,2017-11-25,4.66,A,3.58,A,4.03,A,1.56,A,1.51,A,1.53,A
USGS,2085000,2017-11-26,4.2,A,3.55,A,3.76,A,1.54,A,1.51,A,1.52,A
USGS,2085000,2017-11-27,3.75,A,3.53,A,3.65,A,1.52,A,1.51,A,1.52,A
USGS,2085000,2017-11-28,3.72,A,3.14,A,3.33,A,1.52,A,1.49,A,1.5,A
USGS,2085000,2017-11-29,4.57,A,3.12,A,3.63,A,1.56,A,1.49,A,1.52,A
USGS,2085000,2017-11-30,4.12,A,3.29,A,3.67,A,1.54,A,1.5,A,1.52,A
USGS,2085000,2017-12-01,4.08,A,3.28,A,3.59,A,1.54,A,1.5,A,1.52,A
USGS,2085000,2017-12-02,3.87,A,3.26,A,3.48,A,1.53,A,1.5,A,1.51,A
USGS,2085000,2017-12-03,4.27,A,3.43,A,3.76,A,1.55,A,1.51,A,1.53,A
USGS,2085000,2017-12-04,4.04,A,3.22,A,3.46,A,1.54,A,1.5,A,1.51,A
USGS,2085000,2017-12-05,4.47,A,3.8,A,4.11,A,1.56,A,1.53,A,1.54,A
USGS,2085000,2017-12-06,5.95,A,3.78,A,4.41,A,1.62,A,1.53,A,1.56,A
USGS,2085000,2017-12-07,4.43,A,3.56,A,3.91,A,1.56,A,1.52,A,1.54,A
USGS,2085000,2017-12-08,19.6,A,3.54,A,6.2,A,1.95,A,1.52,A,1.6,A
USGS,2085000,2017-12-09,20.8,A,15.8,A,18.6,A,1.97,A,1.88,A,1.93,A
USGS,2085000,2017-12-10,16.8,A,7.6,A,11.9,A,1.9,A,1.68,A,1.79,A
USGS,2085000,2017-12-11,7.92,A,5.03,A,6.39,A,1.69,A,1.59,A,1.64,A
USGS,2085000,2017-12-12,5.53,A,4.08,A,4.67,A,1.61,A,1.55,A,1.58,A
USGS,2085000,2017-12-13,4.08,A,3.07,A,3.37,A,1.55,A,1.5,A,1.52,A
USGS,2085000,2017-12-14,3.24,A,2.88,A,2.98,A,1.51,A,1.49,A,1.5,A
USGS,2085000,2017-12-15,3.24,A,2.68,A,2.97,A,1.51,A,1.48,A,1.5,A
USGS,2085000,2017-12-16,3.04,A,2.48,A,2.77,A,1.5,A,1.47,A,1.49,A
USGS,2085000,2017-12-17,3.38,A,2.65,A,2.97,A,1.52,A,1.48,A,1.5,A
USGS,2085000,2017-12-18,3.38,A,2.81,A,3.0,A,1.52,A,1.49,A,1.5,A
USGS,2085000,2017-12-19,3.17,A,2.61,A,2.86,A,1.51,A,1.48,A,1.49,A
USGS,2085000,2017-12-20,4.38,A,2.79,A,3.35,A,1.57,A,1.49,A,1.52,A
USGS,2085000,2017-12-21,4.59,A,3.51,A,3.95,A,1.54,A,1.5,A,1.53,A
USGS,2085000,2017-12-22,4.59,A,3.71,A,3.97,A,1.53,A,1.49,A,1.5,A
USGS,2085000,2017-12-23,4.36,A,3.51,A,3.83,A,1.52,A,1.48,A,1.5,A
USGS,2085000,2017-12-24,4.82,A,3.92,A,4.31,A,1.54,A,1.5,A,1.52,A
USGS,2085000,2017-12-25,5.07,A,4.14,A,4.59,A,1.55,A,1.51,A,1.53,A
USGS,2085000,2017-12-26,4.82,A,3.71,A,4.0,A,1.54,A,1.49,A,1.5,A
USGS,2085000,2017-12-27,3.92,A,3.51,A,3.74,A,1.5,A,1.48,A,1.49,A
USGS,2085000,2017-12-28,4.14,A,3.51,A,3.82,A,1.51,A,1.48,A,1.5,A
USGS,2085000,2017-12-29,4.14,A,3.51,A,3.83,A,1.51,A,1.48,A,1.5,A
USGS,2085000,2017-12-30,4.36,A,3.51,A,3.88,A,1.52,A,1.48,A,1.5,A
USGS,2085000,2017-12-31,4.82,A,3.71,A,4.11,A,1.54,A,1.49,A,1.51,A
USGS,2085000,2018-01-01,4.59,A,3.92,A,4.14,A,1.53,A,1.5,A,1.51,A
USGS,2085000,2018-01-02,3.92,A,3.32,A,3.65,A,1.5,A,1.47,A,1.49,A
USGS,2085000,2018-01-03,3.71,A,3.13,A,3.42,A,1.49,A,1.46,A,1.48,A
USGS,2085000,2018-01-04,4.14,A,3.13,A,3.57,A,1.51,A,1.46,A,1.48,A
USGS,2085000,2018-01-05,4.14,A,3.51,A,3.83,A,1.51,A,1.48,A,1.5,A
USGS,2085000,2018-01-06,3.92,A,3.13,A,3.45,A,1.5,A,1.46,A,1.48,A
USGS,2085000,2018-01-07,3.71,A,3.13,A,3.38,A,1.49,A,1.46,A,1.47,A
USGS,2085000,2018-01-08,3.32,A,3.13,A,3.29,A,1.47,A,1.46,A,1.47,A
USGS,2085000,2018-01-09,3.13,A,2.76,A,2.91,A,1.46,A,1.44,A,1.45,A
USGS,2085000,2018-01-10,6.69,A,3.13,A,4.58,A,1.61,A,1.46,A,1.53,A
USGS,2085000,2018-01-11,5.85,A,3.92,A,4.42,A,1.58,A,1.5,A,1.52,A
USGS,2085000,2018-01-12,40.9,A,5.07,A,10.6,A,2.2,A,1.55,A,1.68,A
USGS,2085000,2018-01-13,34.8,A,17.3,A,25.3,A,2.13,A,1.87,A,2.0,A
USGS,2085000,2018-01-14,17.3,A,8.61,A,12.6,A,1.87,A,1.67,A,1.77,A
USGS,2085000,2018-01-15,8.61,A,6.12,A,7.89,A,1.67,A,1.59,A,1.65,A
USGS,2085000,2018-01-16,6.99,A,5.32,A,5.95,A,1.62,A,1.56,A,1.58,A
USGS,2085000,2018-01-17,10.4,A,4.82,A,7.18,A,1.72,A,1.54,A,1.62,A
USGS,2085000,2018-01-18,10.1,A,6.99,A,8.55,A,1.71,A,1.62,A,1.67,A
USGS,2085000,2018-01-19,8.61,A,6.12,A,7.05,A,1.67,A,1.59,A,1.62,A
USGS,2085000,2018-01-20,9.68,A,6.12,A,7.47,A,1.7,A,1.59,A,1.63,A
USGS,2085000,2018-01-21,11.6,A,7.61,A,9.63,A,1.75,A,1.64,A,1.7,A
USGS,2085000,2018-01-22,15.3,A,11.2,A,13.1,A,1.83,A,1.74,A,1.78,A
USGS,2085000,2018-01-23,216.0,A,12.9,A,114.0,A,3.24,A,1.78,A,2.66,A
USGS,2085000,2018-01-24,68.9,A,21.3,A,37.5,A,2.46,A,1.94,A,2.15,A
USGS,2085000,2018-01-25,21.3,A,12.5,A,15.7,A,1.94,A,1.77,A,1.84,A
USGS,2085000,2018-01-26,13.8,A,9.68,A,11.4,A,1.8,A,1.7,A,1.74,A
USGS,2085000,2018-01-27,10.4,A,8.61,A,9.43,A,1.72,A,1.67,A,1.69,A
USGS,2085000,2018-01-28,128.0,A,8.27,A,26.8,A,2.84,A,1.66,A,1.92,A
USGS,2085000,2018-01-29,465.0,A,128.0,A,268.0,A,4.13,A,2.84,A,3.42,A
USGS,2085000,2018-01-30,147.0,A,61.6,A,95.6,A,2.94,A,2.4,A,2.64,A
USGS,2085000,2018-01-31,61.6,A,36.5,A,44.4,A,2.4,A,2.15,A,2.23,A
USGS,2085000,2018-02-01,36.5,A,25.1,A,28.8,A,2.15,A,2.0,A,2.05,A
USGS,2085000,2018-02-02,27.2,A,22.5,A,25.2,A,2.03,A,1.96,A,2.0,A
USGS,2085000,2018-02-03,22.5,A,17.3,A,20.3,A,1.96,A,1.87,A,1.92,A
USGS,2085000,2018-02-04,474.0,A,16.8,A,101.0,A,4.18,A,1.86,A,2.42,A
USGS,2085000,2018-02-05,456.0,A,87.9,A,175.0,A,4.08,A,2.6,A,3.03,A
USGS,2085000,2018-02-06,87.9,A,44.6,A,62.7,A,2.6,A,2.24,A,2.4,A
USGS,2085000,2018-02-07,48.5,A,36.5,A,41.7,A,2.28,A,2.15,A,2.21,A
USGS,2085000,2018-02-08,53.7,A,40.0,A,48.7,A,2.33,A,2.19,A,2.28,A
USGS,2085000,2018-02-09,40.0,A,30.1,A,34.4,A,2.19,A,2.07,A,2.12,A
USGS,2085000,2018-02-10,36.5,A,26.5,A,32.6,A,2.15,A,2.02,A,2.1,A
USGS,2085000,2018-02-11,44.6,A,36.5,A,40.6,A,2.24,A,2.15,A,2.2,A
USGS,2085000,2018-02-12,40.0,A,34.0,A,38.0,A,2.19,A,2.12,A,2.17,A
USGS,2085000,2018-02-13,34.0,A,25.8,A,29.9,A,2.12,A,2.01,A,2.07,A
USGS,2085000,2018-02-14,25.8,A,20.1,A,22.9,A,2.01,A,1.92,A,1.97,A
USGS,2085000,2018-02-15,21.9,A,17.3,A,19.7,A,1.95,A,1.87,A,1.91,A
USGS,2085000,2018-02-16,20.1,A,16.8,A,18.5,A,1.92,A,1.86,A,1.89,A
USGS,2085000,2018-02-17,19.0,A,15.8,A,17.2,A,1.9,A,1.84,A,1.87,A
USGS,2085000,2018-02-18,19.0,A,15.8,A,17.4,A,1.9,A,1.84,A,1.87,A
USGS,2085000,2018-02-19,17.9,A,15.3,A,16.7,A,1.88,A,1.83,A,1.86,A
USGS,2085000,2018-02-20,18.4,A,15.8,A,17.2,A,1.89,A,1.84,A,1.87,A
USGS,2085000,2018-02-21,18.4,A,14.3,A,16.1,A,1.89,A,1.81,A,1.85,A
USGS,2085000,2018-02-22,17.3,A,14.8,A,15.4,A,1.87,A,1.82,A,1.83,A
USGS,2085000,2018-02-23,16.3,A,13.4,A,14.7,A,1.85,A,1.79,A,1.82,A
USGS,2085000,2018-02-24,16.3,A,12.5,A,14.3,A,1.85,A,1.77,A,1.81,A
USGS,2085000,2018-02-25,15.3,A,12.5,A,13.8,A,1.83,A,1.77,A,1.8,A
USGS,2085000,2018-02-26,15.3,A,12.9,A,14.0,A,1.83,A,1.78,A,1.8,A
USGS,2085000,2018-02-27,16.3,A,11.6,A,13.7,A,1.85,A,1.75,A,1.8,A
USGS,2085000,2018-02-28,13.4,A,10.4,A,11.8,A,1.79,A,1.72,A,1.75,A
USGS,2085000,2018-03-01,34.0,A,10.8,A,18.8,A,2.12,A,1.73,A,1.88,A
USGS,2085000,2018-03-02,47.5,A,30.1,A,39.5,A,2.27,A,2.07,A,2.18,A
USGS,2085000,2018-03-03,30.1,A,21.3,A,25.0,A,2.07,A,1.94,A,2.0,A
USGS,2085000,2018-03-04,21.3,A,15.3,A,17.8,A,1.94,A,1.83,A,1.88,A
USGS,2085000,2018-03-05,16.3,A,12.9,A,14.8,A,1.85,A,1.78,A,1.82,A
USGS,2085000,2018-03-06,40.9,A,12.9,A,20.0,A,2.2,A,1.78,A,1.9,A
USGS,2085000,2018-03-07,115.0,A,38.2,A,81.3,A,2.77,A,2.17,A,2.54,A
USGS,2085000,2018-03-08,60.4,A,34.0,A,45.5,A,2.39,A,2.12,A,2.25,A
USGS,2085000,2018-03-09,34.0,A,25.8,A,29.2,A,2.12,A,2.01,A,2.06,A
USGS,2085000,2018-03-10,25.8,A,20.7,A,23.0,A,2.01,A,1.93,A,1.97,A
USGS,2085000,2018-03-11,25.1,A,19.0,A,21.7,A,2.0,A,1.9,A,1.95,A
USGS,2085000,2018-03-12,173.0,A,22.5,A,59.4,A,3.06,A,1.96,A,2.29,A
USGS,2085000,2018-03-13,170.0,A,75.3,A,109.0,A,3.05,A,2.51,A,2.72,A
USGS,2085000,2018-03-14,75.3,A,51.6,A,63.6,A,2.51,A,2.31,A,2.41,A
USGS,2085000,2018-03-15,51.6,A,34.0,A,41.6,A,2.31,A,2.12,A,2.21,A
USGS,2085000,2018-03-16,34.0,A,26.5,A,29.8,A,2.12,A,2.02,A,2.07,A
USGS,2085000,2018-03-17,26.5,A,22.5,A,24.5,A,2.02,A,1.96,A,1.99,A
USGS,2085000,2018-03-18,27.9,A,21.9,A,24.7,A,2.04,A,1.95,A,1.99,A
USGS,2085000,2018-03-19,25.1,A,22.5,A,23.9,A,2.0,A,1.96,A,1.98,A
USGS,2085000,2018-03-20,149.0,A,23.2,A,77.2,A,2.95,A,1.97,A,2.48,A
USGS,2085000,2018-03-21,243.0,A,128.0,A,178.0,A,3.35,A,2.84,A,3.08,A
USGS,2085000,2018-03-22,128.0,A,67.6,A,94.0,A,2.84,A,2.45,A,2.63,A
USGS,2085000,2018-03-23,67.6,A,43.6,A,54.3,A,2.45,A,2.23,A,2.33,A
USGS,2085000,2018-03-25,726.0,A,141.0,A,452.0,A,5.55,A,2.91,A,4.22,A
USGS,2085000,2018-03-26,258.0,A,105.0,A,161.0,A,3.41,A,2.71,A,2.99,A
USGS,2085000,2018-03-27,105.0,A,67.6,A,82.3,A,2.71,A,2.45,A,2.56,A
USGS,2085000,2018-03-28,67.6,A,52.7,A,59.9,A,2.45,A,2.32,A,2.39,A
USGS,2085000,2018-03-29,52.7,A,44.6,A,49.3,A,2.32,A,2.24,A,2.29,A
USGS,2085000,2018-03-30,44.6,A,37.3,A,40.3,A,2.24,A,2.16,A,2.19,A
USGS,2085000,2018-03-31,39.1,A,30.1,A,34.7,A,2.18,A,2.07,A,2.13,A
USGS,2085000,2018-04-01,31.6,A,27.9,A,29.4,A,2.09,A,2.04,A,2.06,A
USGS,2085000,2018-04-02,30.1,A,25.8,A,27.7,A,2.07,A,2.01,A,2.04,A
USGS,2085000,2018-04-03,27.2,A,24.5,A,25.8,A,2.03,A,1.99,A,2.01,A
USGS,2085000,2018-04-04,27.2,A,25.1,A,26.1,A,2.03,A,2.0,A,2.01,A
USGS,2085000,2018-04-05,26.5,A,21.9,A,24.6,A,2.02,A,1.95,A,1.99,A
USGS,2085000,2018-04-06,27.2,A,21.9,A,24.8,A,2.03,A,1.95,A,1.99,A
USGS,2085000,2018-04-07,92.4,A,25.1,A,46.0,A,2.63,A,2.0,A,2.23,A
USGS,2085000,2018-04-08,100.0,A,79.4,A,89.8,A,2.68,A,2.54,A,2.61,A
USGS,2085000,2018-04-09,79.4,A,52.7,A,61.6,A,2.54,A,2.32,A,2.4,A
USGS,2085000,2018-04-10,55.9,A,44.6,A,49.2,A,2.35,A,2.24,A,2.29,A
USGS,2085000,2018-04-11,44.6,A,36.5,A,40.4,A,2.24,A,2.15,A,2.19,A
USGS,2085000,2018-04-12,36.5,A,32.4,A,34.5,A,2.15,A,2.1,A,2.13,A
USGS,2085000,2018-04-13,42.7,A,30.9,A,33.3,A,2.22,A,2.08,A,2.11,A
USGS,2085000,2018-04-14,46.5,A,42.7,A,44.7,A,2.26,A,2.22,A,2.24,A
USGS,2085000,2018-04-15,787.0,A,43.6,A,88.9,A,5.87,A,2.23,A,2.48,A
USGS,2085000,2018-04-16,1250.0,A,242.0,A,646.0,A,8.2,A,3.34,A,5.18,A
USGS,2085000,2018-04-17,242.0,A,124.0,A,168.0,A,3.34,A,2.81,A,3.02,A
USGS,2085000,2018-04-18,124.0,A,89.3,A,105.0,A,2.81,A,2.6,A,2.7,A
USGS,2085000,2018-04-19,89.3,A,67.6,A,79.6,A,2.6,A,2.44,A,2.53,A
USGS,2085000,2018-04-20,67.6,A,55.9,A,60.9,A,2.44,A,2.34,A,2.38,A
USGS,2085000,2018-04-21,57.0,A,52.7,A,54.7,A,2.35,A,2.31,A,2.33,A
USGS,2085000,2018-04-22,54.8,A,48.5,A,51.4,A,2.33,A,2.27,A,2.3,A
USGS,2085000,2018-04-23,50.6,A,46.5,A,48.8,A,2.29,A,2.25,A,2.27,A
USGS,2085000,2018-04-24,183.0,A,50.6,A,129.0,A,3.1,A,2.29,A,2.81,A
USGS,2085000,2018-04-25,157.0,A,120.0,A,137.0,A,2.98,A,2.79,A,2.88,A
USGS,2085000,2018-04-26,153.0,A,82.1,A,103.0,A,2.96,A,2.55,A,2.69,A
USGS,2085000,2018-04-27,172.0,A,143.0,A,157.0,A,3.05,A,2.91,A,2.98,A
USGS,2085000,2018-04-28,145.0,A,115.0,A,130.0,A,2.92,A,2.76,A,2.84,A
USGS,2085000,2018-04-29,115.0,A,96.9,A,106.0,A,2.76,A,2.65,A,2.71,A
USGS,2085000,2018-04-30,96.9,A,90.8,A,94.3,A,2.65,A,2.61,A,2.63,A
USGS,2085000,2018-05-01,92.3,A,87.9,A,90.3,A,2.62,A,2.59,A,2.61,A
USGS,2085000,2018-05-02,89.3,A,82.1,A,85.6,A,2.6,A,2.55,A,2.57,A
USGS,2085000,2018-05-03,82.1,A,75.3,A,79.6,A,2.55,A,2.5,A,2.53,A
USGS,2085000,2018-05-04,75.3,A,68.9,A,72.0,A,2.5,A,2.45,A,2.47,A
USGS,2085000,2018-05-05,70.1,A,66.4,A,67.9,A,2.46,A,2.43,A,2.44,A
USGS,2085000,2018-05-06,71.4,A,65.2,A,68.3,A,2.47,A,2.42,A,2.45,A
USGS,2085000,2018-05-07,72.7,A,28.6,A,59.4,A,2.48,A,2.04,A,2.36,A
USGS,2085000,2018-05-08,28.6,A,19.0,A,22.5,A,2.04,A,1.89,A,1.95,A
USGS,2085000,2018-05-09,20.1,A,16.3,A,17.8,A,1.91,A,1.84,A,1.87,A
USGS,2085000,2018-05-10,18.4,A,16.3,A,17.4,A,1.88,A,1.84,A,1.86,A
USGS,2085000,2018-05-11,31.6,A,18.4,A,27.5,A,2.08,A,1.88,A,2.02,A
USGS,2085000,2018-05-12,27.2,A,18.4,A,23.2,A,2.02,A,1.88,A,1.96,A
USGS,2085000,2018-05-13,20.7,A,17.9,A,19.1,A,1.92,A,1.87,A,1.89,A
USGS,2085000,2018-05-14,18.4,A,17.3,A,17.6,A,1.88,A,1.86,A,1.86,A
USGS,2085000,2018-05-15,17.3,A,15.3,A,15.9,A,1.86,A,1.82,A,1.83,A
USGS,2085000,2018-05-16,800.0,A,15.3,A,122.0,A,5.94,A,1.82,A,2.41,A
USGS,2085000,2018-05-17,752.0,A,131.0,A,249.0,A,5.69,A,2.85,A,3.37,A
USGS,2085000,2018-05-18,624.0,A,126.0,A,221.0,A,5.01,A,2.82,A,3.24,A
USGS,2085000,2018-05-19,654.0,A,232.0,A,345.0,A,5.17,A,3.3,A,3.76,A
USGS,2085000,2018-05-20,232.0,A,122.0,A,164.0,A,3.3,A,2.8,A,3.01,A
USGS,2085000,2018-05-21,122.0,A,92.3,A,105.0,A,2.8,A,2.62,A,2.7,A
USGS,2085000,2018-05-22,117.0,A,90.8,A,102.0,A,2.77,A,2.61,A,2.68,A
USGS,2085000,2018-05-23,103.0,A,78.0,A,89.8,A,2.69,A,2.52,A,2.6,A
USGS,2085000,2018-05-24,78.0,A,62.8,A,70.3,A,2.52,A,2.4,A,2.46,A
USGS,2085000,2018-05-25,62.8,A,55.9,A,60.1,A,2.4,A,2.34,A,2.38,A
USGS,2085000,2018-05-26,86.4,A,54.8,A,60.8,A,2.58,A,2.33,A,2.38,A
USGS,2085000,2018-05-27,62.8,A,55.9,A,59.7,A,2.4,A,2.34,A,2.37,A
USGS,2085000,2018-05-28,60.4,A,53.7,A,56.0,A,2.38,A,2.32,A,2.34,A
USGS,2085000,2018-05-29,108.0,A,52.7,A,67.5,A,2.72,A,2.31,A,2.43,A
USGS,2085000,2018-05-30,110.0,A,46.5,A,57.8,A,2.73,A,2.25,A,2.35,A
USGS,2085000,2018-05-31,59.3,A,34.8,A,50.2,A,2.37,A,2.12,A,2.28,A
USGS,2085000,2018-06-01,34.8,A,18.4,A,21.9,A,2.12,A,1.88,A,1.94,A
USGS,2085000,2018-06-02,26.5,A,14.8,A,18.1,A,2.01,A,1.81,A,1.87,A
USGS,2085000,2018-06-03,20.1,A,15.8,A,18.6,A,1.91,A,1.83,A,1.88,A
USGS,2085000,2018-06-04,15.8,A,12.1,A,14.2,A,1.83,A,1.75,A,1.8,A
USGS,2085000,2018-06-05,12.1,A,9.68,A,10.9,A,1.75,A,1.69,A,1.72,A
USGS,2085000,2018-06-06,10.8,A,8.27,A,9.51,A,1.72,A,1.65,A,1.68,A
USGS,2085000,2018-06-07,10.8,A,8.61,A,9.51,A,1.72,A,1.66,A,1.68,A
USGS,2085000,2018-06-08,10.1,A,6.99,A,8.26,A,1.7,A,1.61,A,1.65,A
USGS,2085000,2018-06-09,10.1,A,6.99,A,7.98,A,1.7,A,1.61,A,1.64,A
USGS,2085000,2018-06-10,49.5,A,6.99,A,9.08,A,2.28,A,1.61,A,1.65,A
USGS,2085000,2018-06-11,135.0,A,31.6,A,65.8,A,2.87,A,2.08,A,2.39,A
USGS,2085000,2018-06-12,528.0,A,30.1,A,168.0,A,4.48,A,2.06,A,2.91,A
USGS,2085000,2018-06-13,57.0,A,25.8,A,36.6,A,2.35,A,2.0,A,2.13,A
USGS,2085000,2018-06-14,25.8,A,17.9,A,20.9,A,2.0,A,1.87,A,1.92,A
USGS,2085000,2018-06-15,17.9,A,14.8,A,16.2,A,1.87,A,1.81,A,1.84,A
USGS,2085000,2018-06-16,14.8,A,11.6,A,13.4,A,1.81,A,1.74,A,1.78,A
USGS,2085000,2018-06-17,11.6,A,8.96,A,10.1,A,1.74,A,1.67,A,1.7,A
USGS,2085000,2018-06-18,9.68,A,7.61,A,8.44,A,1.69,A,1.63,A,1.65,A
USGS,2085000,2018-06-19,7.94,A,6.4,A,7.28,A,1.64,A,1.59,A,1.62,A
USGS,2085000,2018-06-20,7.61,A,5.58,A,6.29,A,1.63,A,1.56,A,1.59,A
USGS,2085000,2018-06-21,6.69,A,5.32,A,5.9,A,1.6,A,1.55,A,1.57,A
USGS,2085000,2018-06-22,6.69,A,5.58,A,6.05,A,1.6,A,1.56,A,1.58,A
USGS,2085000,2018-06-23,6.4,A,4.82,A,5.59,A,1.59,A,1.53,A,1.56,A
USGS,2085000,2018-06-24,11.2,A,4.36,A,5.44,A,1.73,A,1.51,A,1.55,A
USGS,2085000,2018-06-25,6.12,A,4.14,A,4.9,A,1.58,A,1.5,A,1.53,A
USGS,2085000,2018-06-26,619.0,A,3.92,A,181.0,A,4.98,A,1.49,A,2.73,A
USGS,2085000,2018-06-27,105.0,A,27.2,A,48.8,A,2.7,A,2.02,A,2.25,A
USGS,2085000,2018-06-28,27.2,A,16.3,A,21.6,A,2.02,A,1.84,A,1.93,A
USGS,2085000,2018-06-29,16.3,A,12.5,A,14.4,A,1.84,A,1.76,A,1.8,A
USGS,2085000,2018-06-30,12.5,A,9.32,A,11.0,A,1.76,A,1.68,A,1.72,A
USGS,2085000,2018-07-01,9.32,A,7.61,A,8.25,A,1.68,A,1.63,A,1.65,A
USGS,2085000,2018-07-02,7.94,A,5.58,A,6.33,A,1.64,A,1.56,A,1.59,A
USGS,2085000,2018-07-03,5.58,A,4.59,A,4.85,A,1.56,A,1.52,A,1.53,A
USGS,2085000,2018-07-04,4.82,A,3.71,A,4.23,A,1.53,A,1.48,A,1.5,A
USGS,2085000,2018-07-05,4.59,A,3.51,A,3.87,A,1.52,A,1.47,A,1.49,A
USGS,2085000,2018-07-06,9.68,A,3.71,A,4.28,A,1.69,A,1.48,A,1.51,A
USGS,2085000,2018-07-07,27.9,A,9.68,A,17.9,A,2.03,A,1.69,A,1.86,A
USGS,2085000,2018-07-08,12.5,A,6.12,A,8.49,A,1.76,A,1.58,A,1.65,A
USGS,2085000,2018-07-09,6.12,A,3.51,A,4.73,A,1.58,A,1.47,A,1.52,A
USGS,2085000,2018-07-10,3.51,A,3.13,A,3.33,A,1.47,A,1.45,A,1.46,A
USGS,2085000,2018-07-11,3.51,A,2.76,A,3.04,A,1.47,A,1.43,A,1.44,A
USGS,2085000,2018-07-12,3.51,A,3.13,A,3.41,A,1.47,A,1.45,A,1.46,A
USGS,2085000,2018-07-13,3.32,A,2.95,A,3.02,A,1.46,A,1.44,A,1.44,A
USGS,2085000,2018-07-14,3.32,A,2.76,A,3.03,A,1.46,A,1.43,A,1.44,A
USGS,2085000,2018-07-15,2.95,A,2.58,A,2.72,A,1.44,A,1.42,A,1.43,A
USGS,2085000,2018-07-16,2.95,A,2.41,A,2.61,A,1.44,A,1.41,A,1.42,A
USGS,2085000,2018-07-17,2.95,A,2.25,A,2.42,A,1.44,A,1.4,A,1.41,A
USGS,2085000,2018-07-18,3.51,A,2.41,A,2.68,A,1.47,A,1.41,A,1.43,A
USGS,2085000,2018-07-19,3.71,A,2.58,A,3.09,A,1.48,A,1.42,A,1.45,A
USGS,2085000,2018-07-20,2.95,A,2.41,A,2.73,A,1.44,A,1.41,A,1.43,A
USGS,2085000,2018-07-21,2.41,A,1.52,A,1.97,A,1.41,A,1.36,A,1.38,A
USGS,2085000,2018-07-22,232.0,A,1.52,A,96.2,A,3.3,A,1.36,A,2.48,A
USGS,2085000,2018-07-23,98.5,A,40.0,A,70.1,A,2.66,A,2.18,A,2.45,A
USGS,2085000,2018-07-24,40.0,A,17.3,A,28.7,A,2.18,A,1.86,A,2.03,A
USGS,2085000,2018-07-25,277.0,A,14.3,A,69.1,A,3.48,A,1.8,A,2.3,A
USGS,2085000,2018-07-26,100.0,A,20.1,A,41.9,A,2.67,A,1.91,A,2.17,A
USGS,2085000,2018-07-27,20.1,A,12.9,A,14.8,A,1.91,A,1.77,A,1.81,A
USGS,2085000,2018-07-28,13.8,A,11.2,A,12.2,A,1.79,A,1.73,A,1.75,A
USGS,2085000,2018-07-29,13.8,A,10.4,A,12.0,A,1.79,A,1.71,A,1.75,A
USGS,2085000,2018-07-30,15.3,A,10.4,A,12.1,A,1.82,A,1.71,A,1.75,A
USGS,2085000,2018-07-31,23.2,A,11.2,A,12.3,A,1.96,A,1.73,A,1.75,A
USGS,2085000,2018-08-01,36.5,A,14.3,A,19.1,A,2.14,A,1.8,A,1.88,A
USGS,2085000,2018-08-02,40.9,A,14.3,A,23.6,A,2.19,A,1.8,A,1.94,A
USGS,2085000,2018-08-03,74.0,A,34.8,A,50.5,A,2.49,A,2.12,A,2.28,A
USGS,2085000,2018-08-04,67.6,A,27.9,A,46.3,A,2.44,A,2.03,A,2.24,A
USGS,2085000,2018-08-05,27.9,A,17.9,A,22.6,A,2.03,A,1.87,A,1.95,A
USGS,2085000,2018-08-06,17.9,A,14.8,A,16.1,A,1.87,A,1.81,A,1.84,A
USGS,2085000,2018-08-07,117.0,A,12.9,A,30.3,A,2.77,A,1.77,A,1.96,A
USGS,2085000,2018-08-08,290.0,A,33.2,A,102.0,A,3.53,A,2.1,A,2.56,A
USGS,2085000,2018-08-09,242.0,A,25.1,A,78.8,A,3.34,A,1.99,A,2.44,A
USGS,2085000,2018-08-10,25.1,A,11.2,A,16.8,A,1.99,A,1.73,A,1.85,A
USGS,2085000,2018-08-11,16.3,A,10.4,A,12.7,A,1.84,A,1.71,A,1.76,A
USGS,2085000,2018-08-12,13.8,A,10.1,A,10.9,A,1.79,A,1.7,A,1.72,A
USGS,2085000,2018-08-13,17.9,A,10.1,A,12.9,A,1.87,A,1.7,A,1.77,A
USGS,2085000,2018-08-14,12.9,A,8.27,A,10.2,A,1.77,A,1.65,A,1.7,A
USGS,2085000,2018-08-15,8.27,A,6.69,A,7.37,A,1.65,A,1.6,A,1.62,A
