agency_cd,site_no,datetime,discharge_max,discharge_max_approval,discharge_min,discharge_min_approval,discharge_mean,discharge_mean_approval,gage_height_max,gage_height_max_approval,gage_height_min,gage_height_min-approval,gage_height_mean,gage_height_mean_approval
USGS,2085000,12/18/08,38.8,A,33.3,A,36.0,A,1.84,A,1.75,A,1.79,A
USGS,2085000,12/19/08,33.3,A,30.0,A,32.1,A,1.75,A,1.69,A,1.73,A
USGS,2085000,12/20/08,30.7,A,28.7,A,29.6,A,1.7,A,1.66,A,1.68,A
USGS,2085000,12/21/08,255.0,A,30.0,A,140.0,A,3.61,A,1.68,A,2.8,A
USGS,2085000,12/22/08,146.0,A,76.1,A,103.0,A,2.97,A,2.29,A,2.58,A
USGS,2085000,12/23/08,76.1,A,50.5,A,60.7,A,2.29,A,1.99,A,2.12,A
USGS,2085000,12/24/08,50.5,A,40.5,A,44.8,A,1.99,A,1.86,A,1.92,A
USGS,2085000,12/25/08,85.8,A,40.5,A,66.1,A,2.41,A,1.86,A,2.18,A
USGS,2085000,12/26/08,85.8,A,57.5,A,71.8,A,2.4,A,2.08,A,2.25,A
USGS,2085000,12/27/08,57.5,A,44.0,A,50.0,A,2.08,A,1.91,A,1.99,A
USGS,2085000,12/28/08,44.0,A,38.8,A,41.2,A,1.91,A,1.83,A,1.87,A
USGS,2085000,12/29/08,38.8,A,32.0,A,35.2,A,1.83,A,1.72,A,1.78,A
USGS,2085000,12/30/08,32.6,A,26.2,A,28.9,A,1.73,A,1.61,A,1.66,A
USGS,2085000,12/31/08,26.8,A,22.4,A,25.7,A,1.63,A,1.54,A,1.6,A
USGS,2085000,1/1/09,27.5,A,18.5,A,22.1,A,1.64,A,1.46,A,1.53,A
USGS,2085000,1/2/09,21.2,A,18.5,A,19.5,A,1.51,A,1.46,A,1.48,A
USGS,2085000,1/3/09,24.2,A,19.5,A,21.2,A,1.57,A,1.48,A,1.51,A
USGS,2085000,1/4/09,44.0,A,19.5,A,30.6,A,1.91,A,1.48,A,1.69,A
USGS,2085000,1/5/09,46.7,A,37.1,A,42.4,A,1.95,A,1.81,A,1.89,A
USGS,2085000,1/6/09,396.0,A,37.1,A,151.0,A,4.37,A,1.81,A,2.78,A
USGS,2085000,1/7/09,638.0,A,281.0,A,440.0,A,5.66,A,3.75,A,4.6,A
USGS,2085000,1/8/09,371.0,A,123.0,A,203.0,A,4.24,A,2.78,A,3.3,A
USGS,2085000,1/9/09,123.0,A,78.2,A,96.7,A,2.78,A,2.32,A,2.52,A
USGS,2085000,1/10/09,78.2,A,58.5,A,67.2,A,2.32,A,2.09,A,2.19,A
USGS,2085000,1/11/09,58.5,A,48.6,A,54.3,A,2.09,A,1.97,A,2.04,A
USGS,2085000,1/12/09,48.6,A,38.8,A,43.0,A,1.97,A,1.83,A,1.9,A
USGS,2085000,1/13/09,38.8,A,34.0,A,36.3,A,1.83,A,1.76,A,1.79,A
USGS,2085000,1/14/09,34.8,A,30.0,A,32.8,A,1.77,A,1.69,A,1.74,A
USGS,2085000,1/15/09,30.7,A,26.8,A,29.0,A,1.7,A,1.63,A,1.67,A
USGS,2085000,1/16/09,29.4,A,22.4,A,25.7,A,1.67,A,1.54,A,1.6,A
USGS,2085000,1/17/09,23.6,A,21.8,A,22.3,A,1.56,A,1.52,A,1.54,A
USGS,2085000,1/18/09,24.9,A,21.8,A,23.0,A,1.59,A,1.52,A,1.55,A
USGS,2085000,1/19/09,24.9,A,23.0,A,23.7,A,1.59,A,1.55,A,1.56,A
USGS,2085000,1/20/09,27.5,A,23.6,A,25.8,A,1.64,A,1.56,A,1.61,A
USGS,2085000,1/21/09,26.2,A,20.6,A,23.6,A,1.61,A,1.5,A,1.56,A
USGS,2085000,1/22/09,21.8,A,19.0,A,20.5,A,1.53,A,1.47,A,1.5,A
USGS,2085000,1/23/09,20.6,A,19.0,A,19.7,A,1.5,A,1.47,A,1.48,A
USGS,2085000,1/24/09,21.8,A,20.1,A,21.1,A,1.53,A,1.49,A,1.51,A
USGS,2085000,1/25/09,21.8,A,18.0,A,20.2,A,1.52,A,1.45,A,1.49,A
USGS,2085000,1/26/09,19.5,A,16.0,A,17.5,A,1.48,A,1.41,A,1.44,A
USGS,2085000,1/27/09,19.5,A,16.5,A,17.9,A,1.48,A,1.42,A,1.45,A
USGS,2085000,1/28/09,44.0,A,19.5,A,29.3,A,1.91,A,1.48,A,1.66,A
USGS,2085000,1/29/09,77.1,A,42.2,A,67.1,A,2.31,A,1.88,A,2.19,A
USGS,2085000,1/30/09,59.6,A,40.5,A,49.0,A,2.11,A,1.86,A,1.97,A
USGS,2085000,1/31/09,40.5,A,30.0,A,34.8,A,1.86,A,1.69,A,1.77,A
USGS,2085000,2/1/09,30.0,A,24.9,A,27.9,A,1.69,A,1.59,A,1.64,A
USGS,2085000,2/2/09,26.8,A,21.8,A,24.1,A,1.62,A,1.53,A,1.57,A
USGS,2085000,2/3/09,38.0,A,25.5,A,33.8,A,1.82,A,1.6,A,1.76,A
USGS,2085000,2/4/09,38.0,A,32.6,A,35.3,A,1.82,A,1.73,A,1.78,A
USGS,2085000,2/5/09,32.6,A,23.0,A,26.6,A,1.73,A,1.55,A,1.62,A
USGS,2085000,2/6/09,24.2,A,20.1,A,21.9,A,1.57,A,1.49,A,1.53,A
USGS,2085000,2/7/09,23.0,A,21.2,A,21.7,A,1.55,A,1.51,A,1.52,A
USGS,2085000,2/8/09,23.0,A,20.6,A,21.5,A,1.55,A,1.5,A,1.52,A
USGS,2085000,2/9/09,21.8,A,18.0,A,20.3,A,1.53,A,1.45,A,1.5,A
USGS,2085000,2/10/09,21.2,A,17.5,A,19.0,A,1.51,A,1.44,A,1.47,A
USGS,2085000,2/11/09,21.8,A,18.5,A,19.6,A,1.53,A,1.46,A,1.48,A
USGS,2085000,2/12/09,21.2,A,16.5,A,19.0,A,1.51,A,1.42,A,1.47,A
USGS,2085000,2/13/09,19.0,A,15.1,A,17.2,A,1.47,A,1.39,A,1.43,A
USGS,2085000,2/14/09,17.0,A,14.6,A,15.7,A,1.43,A,1.38,A,1.4,A
USGS,2085000,2/15/09,16.0,A,14.1,A,14.9,A,1.41,A,1.37,A,1.39,A
USGS,2085000,2/16/09,16.0,A,14.1,A,15.2,A,1.41,A,1.37,A,1.39,A
USGS,2085000,2/17/09,18.5,A,12.8,A,15.5,A,1.46,A,1.34,A,1.4,A
USGS,2085000,2/18/09,56.5,A,12.8,A,29.8,A,2.07,A,1.34,A,1.66,A
USGS,2085000,2/19/09,59.6,A,42.2,A,51.5,A,2.11,A,1.88,A,2.01,A
USGS,2085000,2/20/09,42.2,A,28.1,A,34.5,A,1.88,A,1.65,A,1.76,A
USGS,2085000,2/21/09,28.1,A,21.8,A,24.9,A,1.65,A,1.53,A,1.59,A
USGS,2085000,2/22/09,23.0,A,19.5,A,21.5,A,1.55,A,1.48,A,1.52,A
USGS,2085000,2/23/09,21.8,A,16.5,A,19.6,A,1.52,A,1.42,A,1.48,A
USGS,2085000,2/24/09,18.5,A,14.6,A,16.5,A,1.46,A,1.38,A,1.42,A
USGS,2085000,2/25/09,17.0,A,13.3,A,15.1,A,1.43,A,1.35,A,1.39,A
USGS,2085000,2/26/09,15.1,A,13.7,A,14.2,A,1.39,A,1.36,A,1.37,A
USGS,2085000,2/27/09,16.0,A,14.1,A,15.3,A,1.41,A,1.37,A,1.39,A
USGS,2085000,2/28/09,58.5,A,15.5,A,26.7,A,2.1,A,1.4,A,1.61,A
USGS,2085000,3/1/09,1180.0,A,58.5,A,390.0,A,8.88,A,2.1,A,4.29,A
USGS,2085000,3/2/09,1080.0,A,209.0,A,500.0,A,8.36,A,3.36,A,4.96,A
USGS,2085000,3/3/09,209.0,A,111.0,A,147.0,A,3.36,A,2.67,A,2.96,A
USGS,2085000,3/4/09,111.0,A,84.7,A,96.4,A,2.67,A,2.39,A,2.52,A
USGS,2085000,3/5/09,84.7,A,70.6,A,76.8,A,2.39,A,2.23,A,2.3,A
USGS,2085000,3/6/09,70.6,A,58.5,A,63.4,A,2.23,A,2.09,A,2.15,A
USGS,2085000,3/7/09,58.5,A,50.5,A,54.0,A,2.09,A,1.99,A,2.04,A
USGS,2085000,3/8/09,50.5,A,42.2,A,46.2,A,2.0,A,1.89,A,1.94,A
USGS,2085000,3/9/09,43.1,A,35.6,A,39.1,A,1.9,A,1.79,A,1.84,A
USGS,2085000,3/10/09,35.6,A,30.0,A,32.8,A,1.79,A,1.69,A,1.74,A
USGS,2085000,3/11/09,31.3,A,27.5,A,29.3,A,1.71,A,1.64,A,1.67,A
USGS,2085000,3/12/09,30.0,A,24.9,A,27.9,A,1.69,A,1.59,A,1.64,A
USGS,2085000,3/13/09,30.7,A,24.2,A,26.8,A,1.7,A,1.58,A,1.63,A
USGS,2085000,3/14/09,203.0,A,30.0,A,76.2,A,3.33,A,1.69,A,2.23,A
USGS,2085000,3/15/09,887.0,A,193.0,A,413.0,A,7.17,A,3.27,A,4.49,A
USGS,2085000,3/16/09,730.0,A,194.0,A,352.0,A,6.19,A,3.28,A,4.13,A
USGS,2085000,3/17/09,266.0,A,147.0,A,208.0,A,3.67,A,2.99,A,3.35,A
USGS,2085000,3/18/09,147.0,A,98.5,A,120.0,A,2.99,A,2.54,A,2.74,A
USGS,2085000,3/19/09,98.5,A,81.4,A,88.7,A,2.54,A,2.35,A,2.44,A
USGS,2085000,3/20/09,134.0,A,97.3,A,115.0,A,2.88,A,2.53,A,2.7,A
USGS,2085000,3/21/09,97.3,A,69.5,A,81.7,A,2.53,A,2.22,A,2.36,A
USGS,2085000,3/22/09,70.6,A,54.4,A,61.9,A,2.23,A,2.05,A,2.13,A
USGS,2085000,3/23/09,56.5,A,47.6,A,52.4,A,2.07,A,1.96,A,2.02,A
USGS,2085000,3/24/09,47.6,A,40.5,A,43.9,A,1.96,A,1.86,A,1.91,A
USGS,2085000,3/25/09,40.5,A,36.3,A,38.4,A,1.86,A,1.8,A,1.83,A
USGS,2085000,3/26/09,53.4,A,38.8,A,46.9,A,2.03,A,1.84,A,1.95,A
USGS,2085000,3/27/09,150.0,A,52.5,A,110.0,A,3.01,A,2.02,A,2.64,A
USGS,2085000,3/28/09,552.0,A,128.0,A,186.0,A,5.18,A,2.83,A,3.2,A
USGS,2085000,3/29/09,724.0,A,182.0,A,394.0,A,6.15,A,3.21,A,4.35,A
USGS,2085000,3/30/09,182.0,A,101.0,A,131.0,A,3.21,A,2.57,A,2.84,A
USGS,2085000,3/31/09,101.0,A,73.0,A,85.5,A,2.57,A,2.26,A,2.4,A
USGS,2085000,4/1/09,73.0,A,62.8,A,66.9,A,2.26,A,2.15,A,2.19,A
USGS,2085000,4/2/09,112.0,A,62.8,A,71.5,A,2.68,A,2.15,A,2.24,A
USGS,2085000,4/3/09,447.0,A,112.0,A,257.0,A,4.63,A,2.68,A,3.61,A
USGS,2085000,4/4/09,179.0,A,101.0,A,128.0,A,3.19,A,2.56,A,2.82,A
USGS,2085000,4/5/09,101.0,A,73.0,A,85.4,A,2.56,A,2.26,A,2.4,A
USGS,2085000,4/6/09,92.6,A,69.5,A,81.0,A,2.48,A,2.22,A,2.35,A
USGS,2085000,4/7/09,90.3,A,66.1,A,77.2,A,2.45,A,2.18,A,2.31,A
USGS,2085000,4/8/09,66.1,A,52.5,A,57.9,A,2.18,A,2.02,A,2.09,A
USGS,2085000,4/9/09,52.5,A,44.9,A,48.4,A,2.02,A,1.92,A,1.97,A
USGS,2085000,4/10/09,51.5,A,40.5,A,43.1,A,2.01,A,1.86,A,1.9,A
USGS,2085000,4/11/09,116.0,A,51.5,A,96.5,A,2.71,A,2.01,A,2.51,A
USGS,2085000,4/12/09,97.3,A,62.8,A,78.5,A,2.53,A,2.15,A,2.32,A
USGS,2085000,4/13/09,62.8,A,50.5,A,55.4,A,2.15,A,1.99,A,2.06,A
USGS,2085000,4/14/09,59.6,A,49.5,A,53.7,A,2.11,A,1.98,A,2.03,A
USGS,2085000,4/15/09,57.5,A,50.5,A,54.9,A,2.08,A,1.99,A,2.05,A
USGS,2085000,4/16/09,50.5,A,42.2,A,46.1,A,1.99,A,1.88,A,1.94,A
USGS,2085000,4/17/09,42.2,A,34.0,A,36.7,A,1.88,A,1.76,A,1.8,A
USGS,2085000,4/18/09,34.8,A,31.3,A,32.8,A,1.77,A,1.71,A,1.74,A
USGS,2085000,4/19/09,31.3,A,28.7,A,30.2,A,1.71,A,1.66,A,1.69,A
USGS,2085000,4/20/09,96.1,A,28.7,A,52.8,A,2.52,A,1.66,A,2.0,A
USGS,2085000,4/21/09,97.3,A,54.4,A,73.6,A,2.53,A,2.05,A,2.27,A
USGS,2085000,4/22/09,55.4,A,42.2,A,49.0,A,2.06,A,1.89,A,1.98,A
USGS,2085000,4/23/09,42.2,A,31.3,A,34.9,A,1.89,A,1.71,A,1.77,A
USGS,2085000,4/24/09,31.3,A,26.8,A,28.7,A,1.71,A,1.63,A,1.66,A
USGS,2085000,4/25/09,26.8,A,24.2,A,25.7,A,1.63,A,1.58,A,1.6,A
USGS,2085000,4/26/09,24.9,A,23.0,A,24.1,A,1.59,A,1.55,A,1.57,A
USGS,2085000,4/27/09,23.0,A,19.0,A,20.7,A,1.55,A,1.47,A,1.5,A
USGS,2085000,4/28/09,20.1,A,16.0,A,18.0,A,1.49,A,1.41,A,1.45,A
USGS,2085000,4/29/09,18.0,A,15.5,A,16.7,A,1.45,A,1.4,A,1.42,A
USGS,2085000,4/30/09,18.0,A,15.1,A,16.3,A,1.45,A,1.39,A,1.42,A
USGS,2085000,5/1/09,16.0,A,14.6,A,15.2,A,1.41,A,1.38,A,1.39,A
USGS,2085000,5/2/09,17.0,A,15.1,A,15.6,A,1.43,A,1.39,A,1.4,A
USGS,2085000,5/3/09,18.0,A,15.1,A,16.3,A,1.45,A,1.39,A,1.42,A
USGS,2085000,5/4/09,17.0,A,12.0,A,14.0,A,1.43,A,1.32,A,1.37,A
USGS,2085000,5/5/09,45.8,A,16.0,A,26.1,A,1.93,A,1.41,A,1.6,A
USGS,2085000,5/6/09,53.4,A,42.2,A,47.0,A,2.03,A,1.88,A,1.95,A
USGS,2085000,5/7/09,81.4,A,50.5,A,64.0,A,2.35,A,1.99,A,2.16,A
USGS,2085000,5/8/09,53.4,A,29.4,A,38.5,A,2.03,A,1.67,A,1.82,A
USGS,2085000,5/9/09,56.5,A,25.5,A,30.5,A,2.07,A,1.6,A,1.69,A
USGS,2085000,5/10/09,40.5,A,30.0,A,35.8,A,1.86,A,1.68,A,1.78,A
USGS,2085000,5/11/09,31.3,A,26.2,A,27.6,A,1.71,A,1.61,A,1.64,A
USGS,2085000,5/12/09,26.8,A,21.2,A,23.5,A,1.62,A,1.51,A,1.56,A
USGS,2085000,5/13/09,21.2,A,15.1,A,17.6,A,1.51,A,1.39,A,1.44,A
USGS,2085000,5/14/09,15.5,A,12.4,A,13.8,A,1.4,A,1.33,A,1.36,A
USGS,2085000,5/15/09,15.5,A,12.0,A,13.0,A,1.4,A,1.32,A,1.34,A
USGS,2085000,5/16/09,17.5,A,15.1,A,16.8,A,1.44,A,1.39,A,1.43,A
USGS,2085000,5/17/09,16.5,A,13.3,A,14.5,A,1.42,A,1.35,A,1.38,A
USGS,2085000,5/18/09,18.0,A,15.1,A,16.4,A,1.45,A,1.39,A,1.42,A
USGS,2085000,5/21/09,9.12,A,7.83,A,8.19,A,1.22,A,1.17,A,1.18,A
USGS,2085000,5/22/09,8.08,A,7.34,A,7.61,A,1.18,A,1.15,A,1.16,A
USGS,2085000,5/23/09,8.33,A,6.63,A,7.35,A,1.19,A,1.12,A,1.15,A
USGS,2085000,5/24/09,8.33,A,7.1,A,7.52,A,1.19,A,1.14,A,1.16,A
USGS,2085000,5/25/09,8.08,A,6.86,A,7.37,A,1.18,A,1.13,A,1.15,A
USGS,2085000,5/26/09,21.8,A,6.63,A,11.3,A,1.52,A,1.12,A,1.27,A
USGS,2085000,5/27/09,16.0,A,13.7,A,15.2,A,1.41,A,1.36,A,1.39,A
USGS,2085000,5/28/09,18.5,A,11.6,A,13.3,A,1.46,A,1.31,A,1.35,A
USGS,2085000,5/29/09,54.4,A,10.5,A,14.4,A,2.04,A,1.27,A,1.36,A
USGS,2085000,5/30/09,21.8,A,14.1,A,16.6,A,1.52,A,1.37,A,1.42,A
USGS,2085000,5/31/09,14.1,A,9.39,A,11.2,A,1.37,A,1.23,A,1.29,A
USGS,2085000,6/1/09,9.39,A,7.58,A,8.5,A,1.23,A,1.16,A,1.2,A
USGS,2085000,6/2/09,7.58,A,5.12,A,6.59,A,1.16,A,1.05,A,1.12,A
USGS,2085000,6/3/09,5.74,A,4.53,A,5.36,A,1.08,A,1.02,A,1.06,A
USGS,2085000,6/4/09,31.3,A,3.97,A,8.04,A,1.71,A,0.99,A,1.13,A
USGS,2085000,6/5/09,647.0,A,31.3,A,290.0,A,5.71,A,1.71,A,3.69,A
USGS,2085000,6/6/09,548.0,A,108.0,A,246.0,A,5.16,A,2.64,A,3.53,A
USGS,2085000,6/7/09,108.0,A,48.6,A,75.3,A,2.64,A,1.97,A,2.28,A
USGS,2085000,6/8/09,48.6,A,27.5,A,36.4,A,1.97,A,1.64,A,1.79,A
USGS,2085000,6/9/09,433.0,A,20.1,A,33.5,A,4.56,A,1.49,A,1.64,A
USGS,2085000,6/10/09,898.0,A,164.0,A,456.0,A,7.24,A,3.1,A,4.71,A
USGS,2085000,6/11/09,251.0,A,81.4,A,126.0,A,3.59,A,2.36,A,2.77,A
USGS,2085000,6/12/09,755.0,A,108.0,A,300.0,A,6.35,A,2.64,A,3.81,A
USGS,2085000,6/13/09,108.0,A,55.4,A,78.8,A,2.64,A,2.06,A,2.32,A
USGS,2085000,6/14/09,55.4,A,33.3,A,43.9,A,2.06,A,1.75,A,1.9,A
USGS,2085000,6/15/09,33.3,A,26.2,A,29.2,A,1.75,A,1.61,A,1.67,A
USGS,2085000,6/16/09,97.3,A,26.2,A,55.4,A,2.53,A,1.61,A,2.02,A
USGS,2085000,6/17/09,85.8,A,58.5,A,66.9,A,2.4,A,2.1,A,2.19,A
USGS,2085000,6/18/09,77.1,A,58.5,A,69.2,A,2.3,A,2.09,A,2.22,A
USGS,2085000,6/19/09,58.5,A,35.6,A,47.2,A,2.09,A,1.79,A,1.95,A
USGS,2085000,6/20/09,35.6,A,24.9,A,30.2,A,1.79,A,1.59,A,1.69,A
USGS,2085000,6/21/09,24.9,A,17.5,A,21.1,A,1.59,A,1.44,A,1.51,A
USGS,2085000,6/22/09,19.0,A,12.4,A,15.8,A,1.47,A,1.33,A,1.4,A
USGS,2085000,6/23/09,13.7,A,10.2,A,12.0,A,1.36,A,1.26,A,1.32,A
USGS,2085000,6/24/09,11.0,A,9.39,A,10.2,A,1.29,A,1.23,A,1.26,A
USGS,2085000,6/25/09,9.66,A,8.08,A,8.85,A,1.24,A,1.18,A,1.21,A
USGS,2085000,6/26/09,8.85,A,7.34,A,7.94,A,1.21,A,1.15,A,1.17,A
USGS,2085000,6/27/09,8.08,A,6.63,A,7.38,A,1.18,A,1.12,A,1.15,A
USGS,2085000,6/28/09,7.58,A,6.63,A,7.02,A,1.16,A,1.12,A,1.14,A
USGS,2085000,6/29/09,7.1,A,5.96,A,6.25,A,1.14,A,1.09,A,1.1,A
USGS,2085000,6/30/09,7.83,A,5.12,A,6.05,A,1.17,A,1.05,A,1.09,A
USGS,2085000,7/1/09,7.58,A,5.96,A,6.22,A,1.16,A,1.09,A,1.1,A
USGS,2085000,7/2/09,5.96,A,5.12,A,5.43,A,1.09,A,1.05,A,1.07,A
USGS,2085000,7/3/09,5.96,A,5.12,A,5.28,A,1.09,A,1.05,A,1.06,A
USGS,2085000,7/4/09,5.96,A,4.72,A,5.11,A,1.09,A,1.03,A,1.05,A
USGS,2085000,7/5/09,5.32,A,4.72,A,4.92,A,1.06,A,1.03,A,1.04,A
USGS,2085000,7/6/09,31.3,A,5.12,A,14.6,A,1.71,A,1.05,A,1.37,A
USGS,2085000,7/7/09,10.2,A,6.18,A,7.67,A,1.26,A,1.1,A,1.16,A
USGS,2085000,7/8/09,6.18,A,4.92,A,5.15,A,1.1,A,1.04,A,1.05,A
USGS,2085000,7/9/09,5.12,A,4.53,A,4.7,A,1.05,A,1.02,A,1.03,A
USGS,2085000,7/10/09,4.92,A,4.15,A,4.4,A,1.04,A,1.0,A,1.01,A
USGS,2085000,7/11/09,4.53,A,4.15,A,4.33,A,1.02,A,1.0,A,1.01,A
USGS,2085000,7/12/09,4.72,A,4.15,A,4.39,A,1.03,A,1.0,A,1.01,A
USGS,2085000,7/13/09,15.5,A,4.34,A,6.32,A,1.4,A,1.01,A,1.1,A
USGS,2085000,7/14/09,6.4,A,5.53,A,5.72,A,1.11,A,1.07,A,1.08,A
USGS,2085000,7/15/09,5.96,A,4.34,A,4.63,A,1.09,A,1.01,A,1.02,A
USGS,2085000,7/16/09,4.34,A,3.62,A,3.78,A,1.01,A,0.97,A,0.98,A
USGS,2085000,7/17/09,6.86,A,3.62,A,4.01,A,1.13,A,0.97,A,0.99,A
USGS,2085000,7/18/09,19.5,A,6.86,A,11.3,A,1.48,A,1.13,A,1.3,A
USGS,2085000,7/19/09,9.66,A,5.53,A,6.85,A,1.24,A,1.07,A,1.13,A
USGS,2085000,7/20/09,8.59,A,4.34,A,5.5,A,1.2,A,1.01,A,1.07,A
USGS,2085000,7/21/09,37.1,A,8.59,A,16.3,A,1.81,A,1.2,A,1.4,A
USGS,2085000,7/22/09,76.1,A,11.3,A,19.9,A,2.29,A,1.3,A,1.48,A
USGS,2085000,7/23/09,20.1,A,7.1,A,9.52,A,1.49,A,1.16,A,1.24,A
USGS,2085000,7/24/09,7.1,A,5.74,A,6.14,A,1.16,A,1.1,A,1.12,A
USGS,2085000,7/25/09,6.63,A,5.53,A,5.85,A,1.14,A,1.09,A,1.11,A
USGS,2085000,7/26/09,5.53,A,3.97,A,4.47,A,1.09,A,1.01,A,1.04,A
USGS,2085000,7/27/09,4.34,A,3.13,A,3.58,A,1.03,A,0.96,A,0.99,A
USGS,2085000,7/28/09,3.29,A,2.66,A,2.92,A,0.97,A,0.93,A,0.95,A
USGS,2085000,7/29/09,3.79,A,2.52,A,2.8,A,1.0,A,0.92,A,0.94,A
USGS,2085000,7/30/09,2.97,A,2.52,A,2.64,A,0.95,A,0.92,A,0.93,A
USGS,2085000,7/31/09,3.79,A,2.66,A,2.92,A,1.0,A,0.93,A,0.95,A
USGS,2085000,8/1/09,39.6,A,2.66,A,21.0,A,1.86,A,0.93,A,1.42,A
USGS,2085000,8/2/09,28.7,A,12.0,A,19.0,A,1.68,A,1.34,A,1.49,A
USGS,2085000,8/3/09,12.0,A,6.4,A,8.99,A,1.34,A,1.13,A,1.23,A
USGS,2085000,8/4/09,6.4,A,4.15,A,5.43,A,1.13,A,1.02,A,1.08,A
USGS,2085000,8/5/09,9.94,A,3.13,A,3.89,A,1.27,A,0.96,A,1.0,A
USGS,2085000,8/6/09,9.39,A,5.96,A,7.3,A,1.25,A,1.11,A,1.17,A
USGS,2085000,8/7/09,5.96,A,3.62,A,4.24,A,1.11,A,0.99,A,1.02,A
USGS,2085000,8/8/09,3.79,A,3.13,A,3.34,A,1.0,A,0.96,A,0.97,A
USGS,2085000,8/9/09,3.13,A,2.81,A,3.0,A,0.96,A,0.94,A,0.95,A
USGS,2085000,8/10/09,2.97,A,2.66,A,2.81,A,0.95,A,0.93,A,0.94,A
USGS,2085000,8/11/09,5.32,A,2.38,A,3.04,A,1.08,A,0.91,A,0.95,A
USGS,2085000,8/12/09,11.0,A,3.45,A,7.23,A,1.31,A,0.98,A,1.16,A
USGS,2085000,8/13/09,6.4,A,3.29,A,3.9,A,1.13,A,0.97,A,1.0,A
USGS,2085000,8/14/09,3.45,A,2.81,A,3.01,A,0.98,A,0.94,A,0.95,A
USGS,2085000,8/15/09,7.34,A,2.81,A,3.2,A,1.17,A,0.94,A,0.96,A
USGS,2085000,8/16/09,6.4,A,2.52,A,2.92,A,1.13,A,0.92,A,0.95,A
USGS,2085000,8/17/09,2.66,A,2.38,A,2.51,A,0.93,A,0.91,A,0.92,A
USGS,2085000,8/18/09,2.52,A,2.38,A,2.39,A,0.92,A,0.91,A,0.91,A
USGS,2085000,8/19/09,2.81,A,2.52,A,2.6,A,0.94,A,0.92,A,0.93,A
USGS,2085000,8/20/09,7.58,A,2.38,A,3.23,A,1.18,A,0.91,A,0.96,A
USGS,2085000,8/21/09,7.58,A,4.72,A,5.88,A,1.18,A,1.05,A,1.11,A
USGS,2085000,8/22/09,43.1,A,4.34,A,8.85,A,1.92,A,1.03,A,1.2,A
USGS,2085000,8/23/09,15.1,A,7.83,A,10.8,A,1.41,A,1.19,A,1.29,A
USGS,2085000,8/24/09,7.83,A,5.32,A,6.35,A,1.19,A,1.08,A,1.13,A
USGS,2085000,8/25/09,5.53,A,4.15,A,4.61,A,1.09,A,1.02,A,1.04,A
USGS,2085000,8/26/09,4.72,A,3.45,A,3.95,A,1.05,A,0.98,A,1.01,A
USGS,2085000,8/27/09,3.62,A,3.13,A,3.31,A,0.99,A,0.96,A,0.97,A
USGS,2085000,8/28/09,60.6,A,2.97,A,6.21,A,2.13,A,0.95,A,1.06,A
USGS,2085000,8/29/09,7.34,A,4.15,A,4.78,A,1.17,A,1.02,A,1.05,A
USGS,2085000,8/30/09,4.34,A,3.29,A,3.61,A,1.03,A,0.97,A,0.99,A
USGS,2085000,8/31/09,3.97,A,3.29,A,3.61,A,1.01,A,0.97,A,0.99,A
USGS,2085000,9/1/09,3.97,A,2.66,A,3.15,A,1.01,A,0.93,A,0.96,A
USGS,2085000,9/2/09,2.81,A,2.38,A,2.5,A,0.94,A,0.91,A,0.92,A
USGS,2085000,9/3/09,2.52,A,2.24,A,2.41,A,0.92,A,0.9,A,0.91,A
USGS,2085000,9/4/09,2.52,A,2.11,A,2.21,A,0.92,A,0.89,A,0.9,A
USGS,2085000,9/5/09,3.79,A,2.52,A,3.11,A,1.0,A,0.92,A,0.96,A
USGS,2085000,9/6/09,3.79,A,3.13,A,3.26,A,1.0,A,0.96,A,0.97,A
USGS,2085000,9/7/09,3.29,A,2.97,A,3.12,A,0.97,A,0.95,A,0.96,A
USGS,2085000,9/8/09,3.29,A,2.81,A,3.04,A,0.97,A,0.94,A,0.95,A
USGS,2085000,9/9/09,2.81,A,2.52,A,2.64,A,0.94,A,0.92,A,0.93,A
USGS,2085000,9/10/09,2.81,A,2.52,A,2.64,A,0.94,A,0.92,A,0.93,A
USGS,2085000,9/11/09,2.66,A,2.38,A,2.49,A,0.93,A,0.91,A,0.92,A
USGS,2085000,9/12/09,3.29,A,2.66,A,2.83,A,0.97,A,0.93,A,0.94,A
USGS,2085000,9/13/09,3.29,A,2.66,A,2.88,A,0.97,A,0.93,A,0.94,A
USGS,2085000,9/14/09,2.97,A,2.52,A,2.78,A,0.95,A,0.92,A,0.94,A
USGS,2085000,9/15/09,2.52,A,1.98,A,2.18,A,0.92,A,0.88,A,0.9,A
USGS,2085000,9/16/09,2.66,A,1.98,A,2.22,A,0.93,A,0.88,A,0.9,A
USGS,2085000,9/17/09,5.32,A,2.66,A,4.28,A,1.08,A,0.93,A,1.02,A
USGS,2085000,9/18/09,4.92,A,3.29,A,3.73,A,1.06,A,0.97,A,1.0,A
USGS,2085000,9/19/09,3.29,A,2.81,A,3.11,A,0.97,A,0.94,A,0.96,A
USGS,2085000,9/20/09,4.15,A,2.81,A,3.23,A,1.02,A,0.94,A,0.97,A
USGS,2085000,9/21/09,3.79,A,2.81,A,3.15,A,1.0,A,0.94,A,0.96,A
USGS,2085000,9/22/09,4.72,A,2.52,A,3.11,A,1.05,A,0.92,A,0.96,A
